78	154	1
79	40	1
79	78	1
79	98	1
79	134	1
79	149	1
80	111	1
80	121	1
80	122	1
80	126	1
80	133	1
81	118	1
81	128	1
81	131	1
81	141	1
81	152	1
82	1	1
82	103	1
82	104	1
82	131	1
82	138	1
83	89	1
83	95	1
83	100	1
83	125	1
83	142	1
84	101	1
84	123	1
84	125	1
84	142	1
84	155	1
85	71	1
85	79	1
85	89	1
85	131	1
85	153	1
86	87	1
86	111	1
86	135	1
86	145	1
86	153	1
87	30	1
87	96	1
87	107	1
87	128	1
87	145	1
88	1	1
88	129	1
88	138	1
88	141	1
88	153	1
89	108	1
89	118	1
89	131	1
89	144	1
89	153	1
90	109	1
90	127	1
90	133	1
90	141	1
90	142	1
91	113	1
91	130	1
91	139	1
91	140	1
91	155	1
92	83	1
92	116	1
92	126	1
92	141	1
92	151	1
93	103	1
93	121	1
93	125	1
93	128	1
93	148	1
94	71	1
94	90	1
94	115	1
94	122	1
94	148	1
94	154	1
95	45	1
95	89	1
95	110	1
95	113	1
95	133	1
95	134	1
95	141	1
96	87	1
96	99	1
96	121	1
96	124	1
96	132	1
96	134	1
96	139	1
96	150	1
97	87	1
97	90	1
97	91	1
97	95	1
97	97	1
97	118	1
97	136	1
97	138	1
97	139	1
98	22	1
98	41	1
98	86	1
98	122	1
98	131	1
98	139	1
98	147	1
98	148	1
98	151	1
99	55	1
99	65	1
99	104	1
99	124	1
99	129	1
99	133	1
99	139	1
99	141	1
99	147	1
99	153	1
100	80	1
100	87	1
100	111	1
100	117	1
100	119	1
100	140	1
100	141	1
100	143	1
100	144	1
100	149	1
101	75	1
101	77	1
101	79	1
101	84	1
101	117	1
101	119	1
101	125	1
101	143	1
101	153	1
101	154	1
102	89	1
102	100	1
102	103	1
102	104	1
102	113	1
102	114	1
102	115	1
102	117	1
102	122	1
102	135	1
103	51	1
103	57	1
103	81	1
103	92	1
103	98	1
103	99	1
103	120	1
103	139	1
103	148	1
103	152	1
103	155	1
104	84	1
104	95	1
104	101	1
104	103	1
104	114	1
104	121	1
104	122	1
104	125	1
104	126	1
104	139	1
104	144	1
104	147	1
105	59	1
105	78	1
105	117	1
105	121	1
105	131	1
105	132	1
105	133	1
105	134	1
105	138	1
105	144	1
105	145	1
105	146	1
105	150	1
106	39	1
106	90	1
106	94	1
106	98	1
106	103	1
106	105	1
106	112	1
106	116	1
106	118	1
106	127	1
106	132	1
106	145	1
106	155	1
107	32	1
107	91	1
107	96	1
107	99	1
107	106	1
107	126	1
107	130	1
107	135	1
107	145	1
107	148	1
107	149	1
107	150	1
107	152	1
108	74	1
108	80	1
108	97	1
108	105	1
108	106	1
108	115	1
108	120	1
108	121	1
108	124	1
108	126	1
108	128	1
108	133	1
108	153	1
109	58	1
109	59	1
109	62	1
109	105	1
109	113	1
109	114	1
109	127	1
109	131	1
109	133	1
109	136	1
109	143	1
109	145	1
109	147	1
109	150	1
110	14	1
110	37	1
110	81	1
110	95	1
110	101	1
110	114	1
110	119	1
110	124	1
110	130	1
110	134	1
110	136	1
110	143	1
110	144	1
110	147	1
110	154	1
111	16	1
111	70	1
111	77	1
111	97	1
111	117	1
111	126	1
111	129	1
111	131	1
111	132	1
111	134	1
111	136	1
111	137	1
111	147	1
111	149	1
111	152	1
112	101	1
112	109	1
112	110	1
112	114	1
112	123	1
112	126	1
112	127	1
112	132	1
112	134	1
112	135	1
112	138	1
112	146	1
112	148	1
112	149	1
112	154	1
113	50	1
113	72	1
113	77	1
113	91	1
113	93	1
113	94	1
113	98	1
113	126	1
113	127	1
113	130	1
113	136	1
113	137	1
113	138	1
113	149	1
113	153	1
113	154	1
114	31	1
114	79	1
114	89	1
114	95	1
114	100	1
114	105	1
114	106	1
114	116	1
114	117	1
114	119	1
114	123	1
114	138	1
114	140	1
114	145	1
114	147	1
114	151	1
114	153	1
115	2	1
115	90	1
115	100	1
115	103	1
115	106	1
115	119	1
115	126	1
115	127	1
115	130	1
115	135	1
115	137	1
115	139	1
115	141	1
115	142	1
115	144	1
115	148	1
115	153	1
115	154	1
116	71	1
116	86	1
116	87	1
116	95	1
116	106	1
116	107	1
116	110	1
116	114	1
116	123	1
116	132	1
116	133	1
116	139	1
116	143	1
116	147	1
116	148	1
116	149	1
116	150	1
116	154	1
117	27	1
117	42	1
117	44	1
117	53	1
117	91	1
117	98	1
117	100	1
117	102	1
117	108	1
117	109	1
117	114	1
117	115	1
117	121	1
117	124	1
117	132	1
117	138	1
117	143	1
117	147	1
117	149	1
118	6	1
118	39	1
118	62	1
118	74	1
118	96	1
118	101	1
118	105	1
118	106	1
118	107	1
118	111	1
118	120	1
118	121	1
118	122	1
118	130	1
118	137	1
118	142	1
118	143	1
118	147	1
118	151	1
119	12	1
119	39	1
119	74	1
119	82	1
119	92	1
119	99	1
119	111	1
119	120	1
119	122	1
119	128	1
119	129	1
119	130	1
119	134	1
119	136	1
119	140	1
119	143	1
119	145	1
119	147	1
119	151	1
119	153	1
120	45	1
120	93	1
120	95	1
120	98	1
120	104	1
120	108	1
120	110	1
120	111	1
120	114	1
120	115	1
120	118	1
120	123	1
120	128	1
120	140	1
120	141	1
120	142	1
120	145	1
120	151	1
120	153	1
120	154	1
121	30	1
121	85	1
121	93	1
121	94	1
121	99	1
121	104	1
121	108	1
121	114	1
121	115	1
121	122	1
121	133	1
121	136	1
121	139	1
121	141	1
121	143	1
121	148	1
121	149	1
121	151	1
121	152	1
121	154	1
122	4	1
122	6	1
122	18	1
122	47	1
122	85	1
122	88	1
122	89	1
122	101	1
122	108	1
122	110	1
122	111	1
122	112	1
122	121	1
122	132	1
122	137	1
122	140	1
122	148	1
122	151	1
122	152	1
122	155	1
123	25	1
123	73	1
123	88	1
123	97	1
123	99	1
123	103	1
123	110	1
123	117	1
123	118	1
123	119	1
123	125	1
123	131	1
123	133	1
123	136	1
123	137	1
123	138	1
123	139	1
123	140	1
123	151	1
123	153	1
123	154	1
124	8	1
124	17	1
124	65	1
124	77	1
124	84	1
124	102	1
124	104	1
124	111	1
124	113	1
124	115	1
124	117	1
124	121	1
124	126	1
124	135	1
124	137	1
124	139	1
124	146	1
124	148	1
124	149	1
124	153	1
124	155	1
125	74	1
125	75	1
125	80	1
125	86	1
125	93	1
125	94	1
125	101	1
125	103	1
125	114	1
125	118	1
125	120	1
125	123	1
125	124	1
125	127	1
125	131	1
125	133	1
125	137	1
125	139	1
125	141	1
125	146	1
125	152	1
126	26	1
126	60	1
126	72	1
126	78	1
126	83	1
126	92	1
126	98	1
126	105	1
126	106	1
126	109	1
126	121	1
126	126	1
126	127	1
126	128	1
126	129	1
126	132	1
126	142	1
126	146	1
126	148	1
126	152	1
126	153	1
127	34	1
127	84	1
127	97	1
127	100	1
127	104	1
127	106	1
127	111	1
127	114	1
127	119	1
127	120	1
127	122	1
127	125	1
127	127	1
127	129	1
127	136	1
127	141	1
127	142	1
127	144	1
127	146	1
127	148	1
127	149	1
127	150	1
128	31	1
128	44	1
128	54	1
128	71	1
128	96	1
128	106	1
128	108	1
128	116	1
128	117	1
128	118	1
128	125	1
128	133	1
128	135	1
128	137	1
128	139	1
128	140	1
128	141	1
128	149	1
128	151	1
128	152	1
128	153	1
128	155	1
129	38	1
129	57	1
129	71	1
129	74	1
129	75	1
129	79	1
129	106	1
129	112	1
129	113	1
129	118	1
129	119	1
129	121	1
129	123	1
129	129	1
129	132	1
129	134	1
129	135	1
129	140	1
129	147	1
129	150	1
129	151	1
129	152	1
129	155	1
130	83	1
130	93	1
130	99	1
130	103	1
130	104	1
130	105	1
130	106	1
130	110	1
130	111	1
130	115	1
130	118	1
130	120	1
130	121	1
130	123	1
130	124	1
130	125	1
130	133	1
130	143	1
130	145	1
130	146	1
130	147	1
130	150	1
130	152	1
131	40	1
131	49	1
131	56	1
131	77	1
131	93	1
131	104	1
131	108	1
131	109	1
131	112	1
131	124	1
131	128	1
131	130	1
131	131	1
131	134	1
131	136	1
131	137	1
131	140	1
131	142	1
131	145	1
131	148	1
131	150	1
131	153	1
131	154	1
132	21	1
132	43	1
132	52	1
132	78	1
132	80	1
132	85	1
132	87	1
132	90	1
132	94	1
132	95	1
132	97	1
132	99	1
132	100	1
132	102	1
132	114	1
132	116	1
132	118	1
132	124	1
132	132	1
132	135	1
132	136	1
132	145	1
132	148	1
132	154	1
133	4	1
133	35	1
133	47	1
133	64	1
133	83	1
133	91	1
133	92	1
133	94	1
133	96	1
133	102	1
133	104	1
133	106	1
133	109	1
133	112	1
133	114	1
133	115	1
133	119	1
133	124	1
133	129	1
133	130	1
133	134	1
133	139	1
133	142	1
133	144	1
133	149	1
134	40	1
134	45	1
134	64	1
134	84	1
134	91	1
134	98	1
134	101	1
134	107	1
134	109	1
134	110	1
134	111	1
134	113	1
134	114	1
134	118	1
134	119	1
134	120	1
134	127	1
134	129	1
134	134	1
134	135	1
134	138	1
134	143	1
134	145	1
134	151	1
134	154	1
135	0	1
135	48	1
135	59	1
135	93	1
135	95	1
135	108	1
135	110	1
135	114	1
135	118	1
135	120	1
135	125	1
135	128	1
135	134	1
135	136	1
135	138	1
135	139	1
135	140	1
135	143	1
135	144	1
135	147	1
135	148	1
135	149	1
135	150	1
135	154	1
135	155	1
136	53	1
136	80	1
136	85	1
136	91	1
136	93	1
136	95	1
136	102	1
136	103	1
136	105	1
136	106	1
136	109	1
136	121	1
136	122	1
136	126	1
136	128	1
136	131	1
136	132	1
136	133	1
136	140	1
136	141	1
136	143	1
136	145	1
136	146	1
136	148	1
136	153	1
136	154	1
137	70	1
137	78	1
137	82	1
137	88	1
137	90	1
137	100	1
137	106	1
137	108	1
137	109	1
137	111	1
137	112	1
137	113	1
137	117	1
137	118	1
137	119	1
137	120	1
137	125	1
137	126	1
137	137	1
137	138	1
137	139	1
137	143	1
137	145	1
137	149	1
137	152	1
137	153	1
138	54	1
138	61	1
138	65	1
138	73	1
138	76	1
138	77	1
138	86	1
138	97	1
138	99	1
138	104	1
138	106	1
138	109	1
138	113	1
138	115	1
138	125	1
138	130	1
138	133	1
138	134	1
138	136	1
138	138	1
138	142	1
138	143	1
138	146	1
138	147	1
138	150	1
138	154	1
138	155	1
139	38	1
139	79	1
139	85	1
139	88	1
139	100	1
139	102	1
139	107	1
139	108	1
139	116	1
139	117	1
139	119	1
139	120	1
139	122	1
139	123	1
139	128	1
139	130	1
139	135	1
139	139	1
139	140	1
139	141	1
139	142	1
139	143	1
139	148	1
139	149	1
139	150	1
139	151	1
139	155	1
140	36	1
140	43	1
140	50	1
140	73	1
140	78	1
140	93	1
140	94	1
140	101	1
140	107	1
140	110	1
140	111	1
140	117	1
140	123	1
140	124	1
140	126	1
140	131	1
140	132	1
140	135	1
140	136	1
140	137	1
140	138	1
140	141	1
140	142	1
140	143	1
140	149	1
140	151	1
140	152	1
141	49	1
141	61	1
141	86	1
141	87	1
141	89	1
141	94	1
141	95	1
141	99	1
141	103	1
141	105	1
141	107	1
141	108	1
141	111	1
141	118	1
141	119	1
141	122	1
141	124	1
141	129	1
141	131	1
141	133	1
141	134	1
141	137	1
141	140	1
141	142	1
141	144	1
141	148	1
141	151	1
141	154	1
142	43	1
142	75	1
142	79	1
142	80	1
142	81	1
142	82	1
142	86	1
142	88	1
142	89	1
142	102	1
142	104	1
142	109	1
142	115	1
142	117	1
142	120	1
142	126	1
142	128	1
142	129	1
142	134	1
142	138	1
142	139	1
142	141	1
142	142	1
142	145	1
142	148	1
142	149	1
142	153	1
142	154	1
142	155	1
143	17	1
143	53	1
143	68	1
143	81	1
143	83	1
143	90	1
143	99	1
143	100	1
143	102	1
143	104	1
143	109	1
143	113	1
143	116	1
143	119	1
143	120	1
143	125	1
143	126	1
143	129	1
143	133	1
143	135	1
143	140	1
143	141	1
143	142	1
143	143	1
143	144	1
143	148	1
143	149	1
143	150	1
143	152	1
144	36	1
144	37	1
144	66	1
144	67	1
144	83	1
144	85	1
144	89	1
144	90	1
144	94	1
144	95	1
144	99	1
144	101	1
144	102	1
144	106	1
144	107	1
144	108	1
144	109	1
144	112	1
144	113	1
144	114	1
144	117	1
144	119	1
144	120	1
144	126	1
144	130	1
144	134	1
144	149	1
144	150	1
144	154	1
144	155	1
145	23	1
145	41	1
145	70	1
145	72	1
145	76	1
145	78	1
145	92	1
145	93	1
145	95	1
145	96	1
145	101	1
145	107	1
145	108	1
145	110	1
145	113	1
145	114	1
145	116	1
145	124	1
145	130	1
145	136	1
145	137	1
145	138	1
145	139	1
145	141	1
145	145	1
145	147	1
145	149	1
145	151	1
145	152	1
145	154	1
146	62	1
146	67	1
146	76	1
146	80	1
146	98	1
146	103	1
146	105	1
146	107	1
146	108	1
146	109	1
146	110	1
146	116	1
146	119	1
146	121	1
146	123	1
146	125	1
146	127	1
146	128	1
146	134	1
146	135	1
146	137	1
146	138	1
146	140	1
146	141	1
146	142	1
146	143	1
146	144	1
146	145	1
146	146	1
146	148	1
146	149	1
147	20	1
147	21	1
147	64	1
147	66	1
147	89	1
147	90	1
147	97	1
147	100	1
147	102	1
147	108	1
147	109	1
147	111	1
147	112	1
147	113	1
147	114	1
147	119	1
147	120	1
147	121	1
147	126	1
147	129	1
147	133	1
147	134	1
147	140	1
147	142	1
147	146	1
147	147	1
147	148	1
147	152	1
147	153	1
147	154	1
147	155	1
148	25	1
148	58	1
148	67	1
148	74	1
148	77	1
148	89	1
148	94	1
148	95	1
148	103	1
148	110	1
148	111	1
148	113	1
148	115	1
148	116	1
148	118	1
148	121	1
148	123	1
148	126	1
148	127	1
148	128	1
148	130	1
148	134	1
148	135	1
148	137	1
148	139	1
148	141	1
148	142	1
148	143	1
148	151	1
148	152	1
148	154	1
148	155	1
149	10	1
149	22	1
149	32	1
149	60	1
149	67	1
149	80	1
149	82	1
149	83	1
149	86	1
149	94	1
149	95	1
149	98	1
149	104	1
149	106	1
149	110	1
149	114	1
149	115	1
149	119	1
149	121	1
149	123	1
149	124	1
149	126	1
149	127	1
149	128	1
149	135	1
149	136	1
149	143	1
149	145	1
149	147	1
149	152	1
149	154	1
149	155	1
150	12	1
150	36	1
150	51	1
150	60	1
150	65	1
150	68	1
150	77	1
150	78	1
150	87	1
150	89	1
150	90	1
150	91	1
150	97	1
150	98	1
150	99	1
150	100	1
150	111	1
150	117	1
150	118	1
150	119	1
150	122	1
150	123	1
150	129	1
150	130	1
150	135	1
150	138	1
150	143	1
150	144	1
150	147	1
150	150	1
150	151	1
150	153	1
151	65	1
151	66	1
151	70	1
151	71	1
151	82	1
151	83	1
151	89	1
151	91	1
151	92	1
151	94	1
151	100	1
151	102	1
151	106	1
151	108	1
151	111	1
151	118	1
151	119	1
151	120	1
151	122	1
151	123	1
151	130	1
151	136	1
151	137	1
151	141	1
151	142	1
151	146	1
151	147	1
151	148	1
151	150	1
151	151	1
151	152	1
151	154	1
151	155	1
152	29	1
152	68	1
152	78	1
152	84	1
152	88	1
152	89	1
152	92	1
152	99	1
152	102	1
152	104	1
152	105	1
152	109	1
152	111	1
152	112	1
152	115	1
152	116	1
152	119	1
152	120	1
152	125	1
152	126	1
152	127	1
152	130	1
152	136	1
152	137	1
152	140	1
152	142	1
152	143	1
152	144	1
152	147	1
152	150	1
152	151	1
152	152	1
152	153	1
152	155	1
153	23	1
153	25	1
153	57	1
153	58	1
153	84	1
153	93	1
153	95	1
153	96	1
153	99	1
153	103	1
153	104	1
153	106	1
153	107	1
153	109	1
153	110	1
153	115	1
153	117	1
153	120	1
153	121	1
153	122	1
153	126	1
153	128	1
153	129	1
153	130	1
153	132	1
153	137	1
153	138	1
153	139	1
153	142	1
153	143	1
153	144	1
153	147	1
153	148	1
153	154	1
153	155	1
154	56	1
154	66	1
154	72	1
154	82	1
154	83	1
154	86	1
154	88	1
154	90	1
154	91	1
154	92	1
154	93	1
154	102	1
154	107	1
154	109	1
154	112	1
154	116	1
154	118	1
154	120	1
154	121	1
154	124	1
154	125	1
154	127	1
154	130	1
154	132	1
154	134	1
154	135	1
154	137	1
154	139	1
154	140	1
154	141	1
154	142	1
154	143	1
154	144	1
154	146	1
154	149	1
154	155	1
155	17	1
155	33	1
155	42	1
155	46	1
155	56	1
155	63	1
155	64	1
155	67	1
155	80	1
155	85	1
155	88	1
155	90	1
155	91	1
155	105	1
155	109	1
155	111	1
155	112	1
155	114	1
155	116	1
155	117	1
155	119	1
155	120	1
155	124	1
155	126	1
155	130	1
155	131	1
155	133	1
155	134	1
155	135	1
155	136	1
155	137	1
155	138	1
155	140	1
155	142	1
155	143	1
155	145	1
155	150	1
156	47	1
156	71	1
156	72	1
156	76	1
156	88	1
156	90	1
156	97	1
156	98	1
156	103	1
156	104	1
156	113	1
156	114	1
156	119	1
156	122	1
156	123	1
156	124	1
156	128	1
156	129	1
156	130	1
156	131	1
156	132	1
156	135	1
156	136	1
156	137	1
156	139	1
156	140	1
156	141	1
156	142	1
156	143	1
156	144	1
156	146	1
156	147	1
156	149	1
156	150	1
156	151	1
156	152	1
156	155	1
157	49	1
157	53	1
157	63	1
157	69	1
157	75	1
157	84	1
157	91	1
157	97	1
157	100	1
157	106	1
157	108	1
157	109	1
157	110	1
157	114	1
157	115	1
157	117	1
157	118	1
157	122	1
157	125	1
157	126	1
157	127	1
157	129	1
157	130	1
157	132	1
157	133	1
157	135	1
157	138	1
157	141	1
157	143	1
157	144	1
157	145	1
157	146	1
157	148	1
157	149	1
157	150	1
157	151	1
157	152	1
157	155	1
158	62	1
158	77	1
158	78	1
158	81	1
158	93	1
158	95	1
158	98	1
158	99	1
158	100	1
158	101	1
158	104	1
158	107	1
158	115	1
158	116	1
158	117	1
158	119	1
158	120	1
158	122	1
158	123	1
158	124	1
158	126	1
158	128	1
158	130	1
158	131	1
158	132	1
158	133	1
158	135	1
158	136	1
158	138	1
158	139	1
158	140	1
158	141	1
158	143	1
158	147	1
158	148	1
158	149	1
158	150	1
158	151	1
158	155	1
159	61	1
159	62	1
159	74	1
159	80	1
159	82	1
159	94	1
159	96	1
159	97	1
159	98	1
159	99	1
159	101	1
159	102	1
159	114	1
159	117	1
159	119	1
159	121	1
159	124	1
159	125	1
159	126	1
159	127	1
159	128	1
159	130	1
159	131	1
159	136	1
159	137	1
159	141	1
159	142	1
159	143	1
159	144	1
159	145	1
159	147	1
159	148	1
159	149	1
159	150	1
159	151	1
159	152	1
159	153	1
159	154	1
159	155	1
160	24	1
160	59	1
160	60	1
160	72	1
160	73	1
160	82	1
160	83	1
160	89	1
160	96	1
160	97	1
160	99	1
160	100	1
160	103	1
160	106	1
160	107	1
160	110	1
160	116	1
160	122	1
160	123	1
160	124	1
160	125	1
160	126	1
160	127	1
160	128	1
160	129	1
160	130	1
160	132	1
160	133	1
160	134	1
160	135	1
160	140	1
160	144	1
160	145	1
160	146	1
160	147	1
160	148	1
160	149	1
160	150	1
160	151	1
160	153	1
161	3	1
161	65	1
161	82	1
161	84	1
161	85	1
161	87	1
161	90	1
161	91	1
161	93	1
161	94	1
161	98	1
161	101	1
161	102	1
161	106	1
161	112	1
161	116	1
161	118	1
161	122	1
161	124	1
161	126	1
161	128	1
161	129	1
161	130	1
161	131	1
161	132	1
161	135	1
161	138	1
161	139	1
161	140	1
161	141	1
161	142	1
161	143	1
161	144	1
161	145	1
161	147	1
161	148	1
161	150	1
161	151	1
161	152	1
161	153	1
162	41	1
162	45	1
162	62	1
162	81	1
162	85	1
162	91	1
162	95	1
162	97	1
162	103	1
162	105	1
162	107	1
162	111	1
162	112	1
162	113	1
162	114	1
162	115	1
162	120	1
162	121	1
162	123	1
162	125	1
162	126	1
162	127	1
162	131	1
162	132	1
162	133	1
162	135	1
162	139	1
162	141	1
162	142	1
162	143	1
162	145	1
162	146	1
162	147	1
162	148	1
162	149	1
162	150	1
162	151	1
162	152	1
162	153	1
162	154	1
163	17	1
163	64	1
163	66	1
163	85	1
163	92	1
163	94	1
163	96	1
163	99	1
163	100	1
163	102	1
163	103	1
163	107	1
163	108	1
163	109	1
163	111	1
163	113	1
163	117	1
163	118	1
163	119	1
163	123	1
163	124	1
163	125	1
163	129	1
163	130	1
163	132	1
163	133	1
163	135	1
163	136	1
163	137	1
163	139	1
163	140	1
163	141	1
163	142	1
163	143	1
163	144	1
163	145	1
163	146	1
163	149	1
163	152	1
164	22	1
164	60	1
164	69	1
164	76	1
164	79	1
164	80	1
164	86	1
164	94	1
164	96	1
164	101	1
164	102	1
164	103	1
164	107	1
164	109	1
164	112	1
164	117	1
164	119	1
164	125	1
164	126	1
164	127	1
164	131	1
164	133	1
164	135	1
164	136	1
164	137	1
164	138	1
164	139	1
164	140	1
164	142	1
164	144	1
164	145	1
164	146	1
164	147	1
164	148	1
164	150	1
164	151	1
164	152	1
164	153	1
164	154	1
164	155	1
165	12	1
165	21	1
165	29	1
165	34	1
165	40	1
165	52	1
165	74	1
165	77	1
165	102	1
165	106	1
165	108	1
165	112	1
165	113	1
165	115	1
165	116	1
165	118	1
165	121	1
165	122	1
165	126	1
165	127	1
165	128	1
165	129	1
165	131	1
165	134	1
165	137	1
165	138	1
165	139	1
165	140	1
165	142	1
165	143	1
165	144	1
165	145	1
165	146	1
165	147	1
165	149	1
165	151	1
165	152	1
165	153	1
165	154	1
165	155	1
166	11	1
166	36	1
166	44	1
166	60	1
166	71	1
166	80	1
166	93	1
166	94	1
166	95	1
166	98	1
166	102	1
166	105	1
166	108	1
166	110	1
166	112	1
166	113	1
166	115	1
166	116	1
166	117	1
166	119	1
166	121	1
166	124	1
166	125	1
166	127	1
166	128	1
166	131	1
166	132	1
166	134	1
166	137	1
166	138	1
166	139	1
166	140	1
166	141	1
166	142	1
166	148	1
166	150	1
166	151	1
166	152	1
166	153	1
167	2	1
167	37	1
167	48	1
167	83	1
167	92	1
167	101	1
167	108	1
167	111	1
167	112	1
167	114	1
167	116	1
167	117	1
167	118	1
167	119	1
167	120	1
167	121	1
167	122	1
167	124	1
167	126	1
167	128	1
167	129	1
167	132	1
167	133	1
167	134	1
167	137	1
167	138	1
167	139	1
167	142	1
167	143	1
167	144	1
167	145	1
167	146	1
167	147	1
167	149	1
167	150	1
167	151	1
167	152	1
167	153	1
167	154	1
167	155	1
168	26	1
168	76	1
168	87	1
168	88	1
168	93	1
168	100	1
168	102	1
168	103	1
168	106	1
168	109	1
168	111	1
168	116	1
168	121	1
168	122	1
168	124	1
168	126	1
168	127	1
168	128	1
168	130	1
168	131	1
168	132	1
168	133	1
168	135	1
168	137	1
168	138	1
168	139	1
168	140	1
168	141	1
168	142	1
168	144	1
168	145	1
168	146	1
168	147	1
168	148	1
168	149	1
168	150	1
168	152	1
168	153	1
168	154	1
168	155	1
169	34	1
169	43	1
169	53	1
169	64	1
169	69	1
169	72	1
169	75	1
169	76	1
169	83	1
169	84	1
169	88	1
169	90	1
169	92	1
169	96	1
169	102	1
169	103	1
169	104	1
169	113	1
169	115	1
169	119	1
169	120	1
169	122	1
169	123	1
169	127	1
169	128	1
169	131	1
169	132	1
169	135	1
169	136	1
169	138	1
169	140	1
169	141	1
169	142	1
169	146	1
169	149	1
169	151	1
169	152	1
169	153	1
169	154	1
169	155	1
170	71	1
170	72	1
170	86	1
170	89	1
170	93	1
170	98	1
170	99	1
170	100	1
170	102	1
170	108	1
170	110	1
170	111	1
170	114	1
170	115	1
170	116	1
170	119	1
170	120	1
170	121	1
170	124	1
170	127	1
170	128	1
170	130	1
170	134	1
170	135	1
170	136	1
170	138	1
170	140	1
170	141	1
170	144	1
170	145	1
170	146	1
170	147	1
170	148	1
170	149	1
170	150	1
170	151	1
170	152	1
170	153	1
170	154	1
170	155	1
171	29	1
171	52	1
171	58	1
171	73	1
171	77	1
171	81	1
171	87	1
171	94	1
171	96	1
171	97	1
171	104	1
171	105	1
171	107	1
171	112	1
171	113	1
171	114	1
171	115	1
171	119	1
171	120	1
171	122	1
171	124	1
171	127	1
171	129	1
171	132	1
171	133	1
171	134	1
171	135	1
171	136	1
171	137	1
171	139	1
171	140	1
171	141	1
171	144	1
171	149	1
171	150	1
171	151	1
171	153	1
171	154	1
171	155	1
172	28	1
172	42	1
172	57	1
172	58	1
172	78	1
172	81	1
172	82	1
172	84	1
172	87	1
172	93	1
172	95	1
172	97	1
172	111	1
172	112	1
172	115	1
172	116	1
172	117	1
172	121	1
172	123	1
172	125	1
172	129	1
172	130	1
172	133	1
172	135	1
172	138	1
172	139	1
172	140	1
172	141	1
172	142	1
172	145	1
172	146	1
172	148	1
172	149	1
172	150	1
172	151	1
172	152	1
172	153	1
172	154	1
